StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,QB,Q1,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q7_1,Q7_2,Q7_3,Q8_1,Q8_2,Q8_3,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,opp,gc,term,Q_TotalDuration
4/28/2022 16:47,4/28/2022 16:48,100,82,TRUE,4/28/2022 16:48,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,82
4/28/2022 16:48,4/28/2022 16:49,100,13,TRUE,4/28/2022 16:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,13
4/28/2022 16:48,4/28/2022 16:49,100,64,TRUE,4/28/2022 16:49,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,64
4/28/2022 16:52,4/28/2022 16:52,100,7,TRUE,4/28/2022 16:52,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,7
4/28/2022 16:52,4/28/2022 16:52,100,14,TRUE,4/28/2022 16:52,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,14
4/28/2022 16:50,4/28/2022 16:54,100,247,TRUE,4/28/2022 16:54,"About $1,500",30,Male,Black or African American,No,Bachelor's degree,Serious problem,Serious problem,Not a problem,Serious problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Serious problem,Not a problem,Somewhat of a problem,Serious problem,Not a problem,Serious problem,Serious problem,Strongly agree,Strongly agree,Agree,No,,,2,1,2,0,0,0,3,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Very likely,Likely,Very likely,Likely,Very likely,Strongly agree,Agree,Agree,Agree,Strongly agree,Qual2726-0413ScottGenpopBS,1,,247
4/27/2022 22:37,4/28/2022 16:55,100,65905,TRUE,4/28/2022 16:55,"About $1,500",75,Female,Black or African American,No,Some college,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Agree,Agree,Strongly disagree,No,,,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Unlikely,Likely,Likely,Likely,Very likely,Agree,Agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,65905
4/28/2022 16:56,4/28/2022 16:56,100,12,TRUE,4/28/2022 16:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,12
4/28/2022 16:58,4/28/2022 16:59,100,19,TRUE,4/28/2022 16:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,19
4/28/2022 16:55,4/28/2022 16:59,100,255,TRUE,4/28/2022 16:59,"About $1,500",31,Female,Black or African American,No,Bachelor's degree,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Agree,Agree,Disagree,Yes,No,Yes,0,1,3,,0,2,1,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Very unlikely,Very unlikely,Unlikely,Likely,Very unlikely,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly agree,Qual2726-0413ScottGenpopBS,1,,255
4/28/2022 17:00,4/28/2022 17:00,100,9,TRUE,4/28/2022 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,9
4/28/2022 17:00,4/28/2022 17:00,100,15,TRUE,4/28/2022 17:00,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,15
4/28/2022 17:00,4/28/2022 17:00,100,25,TRUE,4/28/2022 17:00,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,25
4/28/2022 17:01,4/28/2022 17:01,100,10,TRUE,4/28/2022 17:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,10
4/28/2022 17:00,4/28/2022 17:01,100,96,TRUE,4/28/2022 17:01,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,96
4/28/2022 16:57,4/28/2022 17:01,100,219,TRUE,4/28/2022 17:01,"About $1,500",23,Female,Black or African American,No,Some college,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Strongly agree,Strongly agree,Strongly agree,Yes,,Yes,1,1,1,1,1,1,1,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Very likely,Very likely,Very likely,Very likely,Very likely,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Qual2726-0413ScottGenpopBS,1,,219
4/28/2022 17:00,4/28/2022 17:02,100,139,TRUE,4/28/2022 17:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,139
4/28/2022 16:55,4/28/2022 17:02,100,434,TRUE,4/28/2022 17:02,"About $1,500",43,Male,Black or African American,Yes,Some college,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Disagree,Disagree,Agree,No,No,No,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Agree,Agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,434
4/28/2022 17:01,4/28/2022 17:03,100,122,TRUE,4/28/2022 17:03,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,122
4/28/2022 17:03,4/28/2022 17:03,100,20,TRUE,4/28/2022 17:03,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,20
4/28/2022 16:56,4/28/2022 17:03,100,436,TRUE,4/28/2022 17:03,"About $1,500",64,Male,Black or African American,No,Technical or associate degree,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Agree,Agree,Disagree,No,,,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Unlikely,Likely,Likely,Likely,Very likely,Agree,Agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,436
4/28/2022 2:18,4/28/2022 17:04,100,53157,TRUE,4/28/2022 17:04,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,53157
4/28/2022 17:04,4/28/2022 17:04,100,17,TRUE,4/28/2022 17:04,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,17
4/28/2022 17:04,4/28/2022 17:04,100,19,TRUE,4/28/2022 17:04,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,19
4/28/2022 17:04,4/28/2022 17:04,100,9,TRUE,4/28/2022 17:04,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,9
4/28/2022 17:00,4/28/2022 17:05,100,302,TRUE,4/28/2022 17:05,"About $1,500",21,Male,Black or African American,No,High school diploma or GED,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Serious problem,Serious problem,Not a problem,Serious problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Somewhat of a problem,Disagree,Strongly agree,Agree,Yes,No,Yes,0,0,0,1,0,0,1,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Very unlikely,Very unlikely,Likely,Very likely,Very unlikely,Agree,Strongly agree,,Agree,Strongly disagree,Qual2726-0413ScottGenpopBS,1,,302
4/28/2022 17:04,4/28/2022 17:05,100,54,TRUE,4/28/2022 17:05,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,54
4/28/2022 17:05,4/28/2022 17:05,100,13,TRUE,4/28/2022 17:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,13
4/28/2022 17:05,4/28/2022 17:05,100,46,TRUE,4/28/2022 17:05,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,46
4/28/2022 17:04,4/28/2022 17:05,100,53,TRUE,4/28/2022 17:05,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,53
4/28/2022 17:04,4/28/2022 17:06,100,125,TRUE,4/28/2022 17:06,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,125
4/28/2022 17:05,4/28/2022 17:06,100,42,TRUE,4/28/2022 17:06,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,42
4/28/2022 17:05,4/28/2022 17:06,100,56,TRUE,4/28/2022 17:06,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,56
4/28/2022 17:05,4/28/2022 17:07,100,94,TRUE,4/28/2022 17:07,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,94
4/28/2022 17:05,4/28/2022 17:07,100,118,TRUE,4/28/2022 17:07,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,118
4/28/2022 17:06,4/28/2022 17:07,100,39,TRUE,4/28/2022 17:07,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,39
4/28/2022 17:06,4/28/2022 17:07,100,61,TRUE,4/28/2022 17:07,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,61
4/27/2022 8:32,4/28/2022 17:07,100,117286,TRUE,4/28/2022 17:07,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,117286
4/28/2022 17:07,4/28/2022 17:08,100,48,TRUE,4/28/2022 17:08,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,48
4/28/2022 17:07,4/28/2022 17:08,100,46,TRUE,4/28/2022 17:08,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,46
4/28/2022 17:08,4/28/2022 17:09,100,16,TRUE,4/28/2022 17:09,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,16
4/28/2022 17:07,4/28/2022 17:09,100,88,TRUE,4/28/2022 17:09,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,88
4/28/2022 17:09,4/28/2022 17:09,100,11,TRUE,4/28/2022 17:09,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,11
4/28/2022 17:03,4/28/2022 17:09,100,379,TRUE,4/28/2022 17:09,"About $1,500",26,Female,Black or African American,No,Some college,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Strongly disagree,Agree,Agree,Yes,Yes,No,0,0,0,0,0,0,0,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Very likely,Very unlikely,Very likely,Very likely,Unlikely,Disagree,Disagree,Strongly disagree,Strongly agree,Agree,Qual2726-0413ScottGenpopBS,1,,379
4/28/2022 17:09,4/28/2022 17:09,100,16,TRUE,4/28/2022 17:09,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,16
4/28/2022 17:06,4/28/2022 17:10,100,259,TRUE,4/28/2022 17:10,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,259
4/28/2022 17:10,4/28/2022 17:10,100,12,TRUE,4/28/2022 17:10,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,12
4/28/2022 17:10,4/28/2022 17:12,100,152,TRUE,4/28/2022 17:12,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,152
4/28/2022 17:08,4/28/2022 17:12,100,255,TRUE,4/28/2022 17:12,"About $1,500",18,Female,Black or African American,No,High school diploma or GED,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Strongly disagree,No,,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Likely,Very unlikely,Likely,Unlikely,Very unlikely,Agree,Disagree,Disagree,Disagree,Agree,Qual2726-0413ScottGenpopBS,1,,255
4/28/2022 17:13,4/28/2022 17:13,100,24,TRUE,4/28/2022 17:13,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,24
4/28/2022 17:01,4/28/2022 17:14,100,767,TRUE,4/28/2022 17:14,"About $1,500",37,Female,Black or African American,No,Less than a high school diploma,Somewhat of a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Agree,Strongly agree,Strongly disagree,No,,,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Unlikely,Unlikely,Unlikely,Unlikely,Unlikely,Agree,Agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,767
4/28/2022 17:11,4/28/2022 17:14,100,200,TRUE,4/28/2022 17:14,"About $1,500",43,Male,Black or African American,No,High school diploma or GED,Somewhat of a problem,Not a problem,Serious problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Agree,Disagree,Strongly disagree,No,No,No,0,1,0,0,0,0,1,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Disagree,Strongly agree,Disagree,Likely,Unlikely,Unlikely,Likely,Unlikely,Disagree,Disagree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,200
4/28/2022 17:14,4/28/2022 17:15,100,18,TRUE,4/28/2022 17:15,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,18
4/28/2022 17:00,4/28/2022 17:15,100,925,TRUE,4/28/2022 17:15,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,925
4/28/2022 17:15,4/28/2022 17:16,100,73,TRUE,4/28/2022 17:16,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,73
4/28/2022 17:16,4/28/2022 17:16,100,11,TRUE,4/28/2022 17:16,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,11
4/28/2022 17:07,4/28/2022 17:16,100,587,TRUE,4/28/2022 17:16,"About $1,500",32,Male,Black or African American,No,Bachelor's degree,Somewhat of a problem,Not a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Agree,Agree,Disagree,No,No,Yes,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Agree,Agree,Agree,Very unlikely,Likely,Unlikely,Very unlikely,Very unlikely,Agree,Agree,Agree,Agree,Agree,Qual2726-0413ScottGenpopBS,1,,587
4/28/2022 17:16,4/28/2022 17:17,100,62,TRUE,4/28/2022 17:17,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,62
4/28/2022 17:10,4/28/2022 17:17,100,437,TRUE,4/28/2022 17:17,"About $1,500",24,Male,Black or African American,No,PhD or similar graduate degree,Serious problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Serious problem,Serious problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Strongly disagree,Strongly disagree,Strongly agree,No,No,Yes,0,1,1,0,1,0,1,Disagree,Agree,Disagree,Disagree,Agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Disagree,Very unlikely,Likely,Likely,Likely,Likely,Strongly disagree,Strongly disagree,Disagree,Agree,Strongly agree,Qual2726-0413ScottGenpopBS,1,,437
4/28/2022 17:16,4/28/2022 17:17,100,71,TRUE,4/28/2022 17:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,71
4/28/2022 17:18,4/28/2022 17:18,100,32,TRUE,4/28/2022 17:18,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,32
4/28/2022 17:19,4/28/2022 17:19,100,27,TRUE,4/28/2022 17:19,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,27
4/28/2022 17:18,4/28/2022 17:19,100,52,TRUE,4/28/2022 17:19,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,52
4/28/2022 17:19,4/28/2022 17:19,100,34,TRUE,4/28/2022 17:19,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,34
4/28/2022 17:18,4/28/2022 17:19,100,68,TRUE,4/28/2022 17:19,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,68
4/28/2022 17:19,4/28/2022 17:19,100,19,TRUE,4/28/2022 17:19,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,19
4/28/2022 17:19,4/28/2022 17:19,100,21,TRUE,4/28/2022 17:19,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,21
4/28/2022 17:19,4/28/2022 17:20,100,16,TRUE,4/28/2022 17:20,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,16
4/28/2022 17:19,4/28/2022 17:20,100,80,TRUE,4/28/2022 17:20,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,80
4/28/2022 17:20,4/28/2022 17:20,100,17,TRUE,4/28/2022 17:20,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,17
4/28/2022 17:22,4/28/2022 17:22,100,22,TRUE,4/28/2022 17:22,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,22
4/28/2022 17:22,4/28/2022 17:23,100,24,TRUE,4/28/2022 17:23,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,24
4/28/2022 17:23,4/28/2022 17:24,100,38,TRUE,4/28/2022 17:24,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,38
4/28/2022 17:23,4/28/2022 17:24,100,34,TRUE,4/28/2022 17:24,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,34
4/28/2022 17:22,4/28/2022 17:24,100,102,TRUE,4/28/2022 17:24,"About $1,500",41,Female,Asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,race,102
4/28/2022 17:23,4/28/2022 17:24,100,52,TRUE,4/28/2022 17:24,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,52
4/28/2022 17:25,4/28/2022 17:25,100,20,TRUE,4/28/2022 17:25,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,20
4/28/2022 17:25,4/28/2022 17:25,100,10,TRUE,4/28/2022 17:25,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,10
4/28/2022 17:16,4/28/2022 17:26,100,566,TRUE,4/28/2022 17:26,"About $1,500",51,,Black or African American,No,High school diploma or GED,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Somewhat of a problem,Not a problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,,Disagree,Agree,Yes,No,Yes,,2,2,1,2,2,1,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly disagree,Disagree,Disagree,Strongly disagree,Agree,Very unlikely,Unlikely,Unlikely,Unlikely,Unlikely,Strongly disagree,Disagree,Strongly disagree,Agree,Strongly agree,Qual2726-0413ScottGenpopBS,1,,566
4/28/2022 17:19,4/28/2022 17:26,100,418,TRUE,4/28/2022 17:26,"About $1,500",29,Male,Black or African American,No,Some college,Somewhat of a problem,Somewhat of a problem,Serious problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Serious problem,Not a problem,Somewhat of a problem,Not a problem,Serious problem,Serious problem,Serious problem,Agree,Strongly agree,Strongly agree,No,No,No,0,0,0,0,0,0,0,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Unlikely,Unlikely,Unlikely,Very unlikely,Very unlikely,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Qual2726-0413ScottGenpopBS,1,,418
4/28/2022 17:26,4/28/2022 17:26,100,33,TRUE,4/28/2022 17:26,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,33
